-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 02/10/2019 through 08/03/2019 in UTC
Location: Latitude  8.8613   Longitude -83.4743 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 325.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,T2M,PRECTOTCORR
2019,5,21,5,24.81,2.54
2019,5,21,6,24.86,2.3
2019,5,21,7,24.53,2.1
2019,5,21,8,24.3,2.03
2019,5,21,9,24.27,3.89
2019,5,21,10,24.29,10.43
2019,5,21,11,24.12,16.37
2019,5,21,12,24.18,21.03
2019,5,21,13,24.54,24.01
2019,5,21,14,24.75,28.84
2019,5,21,15,25.07,38.73
2019,5,21,16,25.33,51.33
2019,5,21,17,25.65,67.65
2019,5,21,18,25.83,87.84
2019,5,21,19,25.66,109.14
2019,5,21,20,25.49,122.03
2019,5,21,21,25.31,125.29
2019,5,21,22,25.11,114.61
2019,5,21,23,24.99,94.67
2019,5,22,0,24.88,58.77
2019,5,22,1,24.89,49.89
2019,5,22,2,24.82,42.62
2019,5,22,3,24.64,34.68
2019,5,22,4,24.57,28.41
2019,5,22,5,24.55,22.88
2019,5,22,6,24.48,17.0
2019,5,22,7,24.41,13.27
2019,5,22,8,24.32,11.57
2019,5,22,9,24.2,11.36
2019,5,22,10,24.17,11.93
2019,5,22,11,24.17,10.36
2019,5,22,12,24.35,8.3
2019,5,22,13,24.71,7.66
2019,5,22,14,24.94,5.43
2019,5,22,15,25.34,5.31
2019,5,22,16,25.87,8.08
2019,5,22,17,26.32,10.09
2019,5,22,18,26.53,8.99
2019,5,22,19,26.51,8.04
2019,5,22,20,26.21,8.24
2019,5,22,21,25.86,7.35
2019,5,22,22,25.51,6.21
2019,5,22,23,25.25,4.74
2019,5,23,0,25.0,3.92
2019,5,23,1,25.05,4.72
2019,5,23,2,25.22,5.74
2019,5,23,3,25.36,4.15
2019,5,23,4,25.42,2.44
2019,5,23,5,25.39,1.87
2019,5,23,6,25.26,1.85
2019,5,23,7,25.04,2.2
2019,5,23,8,24.66,1.88
2019,5,23,9,24.5,1.19
2019,5,23,10,24.57,0.83
2019,5,23,11,24.85,0.62
2019,5,23,12,25.53,0.92
2019,5,23,13,26.23,1.41
2019,5,23,14,27.01,2.02
2019,5,23,15,27.68,2.26
2019,5,23,16,27.86,2.92
2019,5,23,17,27.87,3.05
2019,5,23,18,27.8,3.39
2019,5,23,19,27.59,3.42
2019,5,23,20,27.3,3.42
2019,5,23,21,26.81,3.63
2019,5,23,22,26.22,4.35
2019,5,23,23,25.74,4.48
2019,5,24,0,25.49,7.43
2019,5,24,1,25.41,7.39
2019,5,24,2,25.42,6.55
2019,5,24,3,25.42,5.95
2019,5,24,4,25.38,5.12
2019,5,24,5,25.29,4.9
2019,5,24,6,25.15,6.04
2019,5,24,7,24.99,8.96
2019,5,24,8,24.84,13.08
2019,5,24,9,24.67,16.3
2019,5,24,10,24.62,17.13
2019,5,24,11,24.63,16.7
2019,5,24,12,24.86,14.96
2019,5,24,13,25.17,13.31
2019,5,24,14,25.36,11.95
2019,5,24,15,25.79,12.24
2019,5,24,16,26.15,13.01
2019,5,24,17,26.25,14.57
2019,5,24,18,26.24,17.24
2019,5,24,19,26.13,21.33
2019,5,24,20,25.88,25.47
2019,5,24,21,25.52,29.0
2019,5,24,22,25.12,29.13
2019,5,24,23,24.83,27.74
2019,5,25,0,24.63,22.52
2019,5,25,1,24.63,19.56
2019,5,25,2,24.78,16.23
2019,5,25,3,25.04,12.61
2019,5,25,4,25.29,9.69
2019,5,25,5,25.33,6.99
2019,5,25,6,25.09,4.27
2019,5,25,7,24.72,2.33
2019,5,25,8,24.33,1.44
2019,5,25,9,24.19,1.02
2019,5,25,10,24.37,1.07
2019,5,25,11,24.74,1.54
2019,5,25,12,25.4,2.02
2019,5,25,13,25.96,2.2
2019,5,25,14,27.15,1.68
2019,5,25,15,27.56,1.62
2019,5,25,16,27.73,2.07
2019,5,25,17,27.79,2.44
2019,5,25,18,27.74,2.48
2019,5,25,19,27.54,2.45
2019,5,25,20,27.16,2.81
2019,5,25,21,26.6,3.13
2019,5,25,22,25.96,3.16
2019,5,25,23,25.39,2.82
2019,5,26,0,25.07,4.91
2019,5,26,1,25.02,7.0
2019,5,26,2,24.97,16.44
2019,5,26,3,24.8,34.59
2019,5,26,4,24.7,51.83
2019,5,26,5,24.69,59.92
2019,5,26,6,24.77,55.1
2019,5,26,7,24.93,45.81
2019,5,26,8,25.11,39.07
2019,5,26,9,25.15,35.04
2019,5,26,10,25.11,32.68
2019,5,26,11,25.1,29.91
2019,5,26,12,25.19,26.28
2019,5,26,13,25.3,21.27
2019,5,26,14,25.4,17.55
2019,5,26,15,25.7,15.7
2019,5,26,16,25.82,15.36
2019,5,26,17,25.82,16.27
2019,5,26,18,25.77,16.79
2019,5,26,19,25.66,16.18
2019,5,26,20,25.49,16.1
2019,5,26,21,25.27,14.68
2019,5,26,22,25.04,12.26
2019,5,26,23,24.99,11.0
2019,5,27,0,25.08,26.41
2019,5,27,1,25.05,26.86
2019,5,27,2,24.98,24.85
2019,5,27,3,24.89,25.35
2019,5,27,4,24.89,26.12
2019,5,27,5,24.92,25.23
2019,5,27,6,24.86,24.66
2019,5,27,7,24.77,23.43
2019,5,27,8,24.66,20.41
2019,5,27,9,24.57,16.73
2019,5,27,10,24.54,11.9
2019,5,27,11,24.52,9.17
2019,5,27,12,24.74,8.18
2019,5,27,13,25.16,8.45
2019,5,27,14,25.82,8.69
2019,5,27,15,26.69,7.98
2019,5,27,16,27.1,7.67
2019,5,27,17,26.95,7.87
2019,5,27,18,26.31,7.55
2019,5,27,19,25.88,6.4
2019,5,27,20,25.7,6.43
2019,5,27,21,25.52,8.19
2019,5,27,22,25.23,11.4
2019,5,27,23,25.03,16.73
2019,5,28,0,24.84,9.4
2019,5,28,1,24.78,13.17
2019,5,28,2,24.9,17.79
2019,5,28,3,25.11,23.98
2019,5,28,4,25.29,31.46
2019,5,28,5,25.44,38.04
2019,5,28,6,25.51,41.02
2019,5,28,7,25.49,40.31
2019,5,28,8,25.46,37.93
2019,5,28,9,25.39,36.77
2019,5,28,10,25.32,35.08
2019,5,28,11,25.29,30.94
2019,5,28,12,25.39,27.65
2019,5,28,13,25.59,25.02
2019,5,28,14,25.7,23.43
2019,5,28,15,25.74,23.15
2019,5,28,16,25.82,22.97
2019,5,28,17,25.89,21.98
2019,5,28,18,25.94,20.31
2019,5,28,19,25.96,20.31
2019,5,28,20,25.94,20.67
2019,5,28,21,25.79,22.07
2019,5,28,22,25.67,28.86
2019,5,28,23,25.58,46.22
2019,5,29,0,25.55,35.28
2019,5,29,1,25.56,35.58
2019,5,29,2,25.58,32.79
2019,5,29,3,25.58,33.23
2019,5,29,4,25.54,28.03
2019,5,29,5,25.46,20.74
2019,5,29,6,25.41,22.08
2019,5,29,7,25.32,17.16
2019,5,29,8,25.21,11.38
2019,5,29,9,25.11,7.91
2019,5,29,10,24.96,6.0
2019,5,29,11,24.82,5.09
2019,5,29,12,25.0,5.45
2019,5,29,13,25.26,6.03
2019,5,29,14,25.53,7.31
2019,5,29,15,26.05,7.78
2019,5,29,16,26.3,8.47
2019,5,29,17,26.29,9.93
2019,5,29,18,26.13,11.28
2019,5,29,19,25.9,12.63
2019,5,29,20,25.65,12.45
2019,5,29,21,25.39,10.16
2019,5,29,22,25.09,7.4
2019,5,29,23,24.79,4.28
2019,5,30,0,24.6,6.02
2019,5,30,1,24.51,4.14
2019,5,30,2,24.49,3.18
2019,5,30,3,24.41,3.25
2019,5,30,4,24.28,3.5
2019,5,30,5,24.16,4.3
2019,5,30,6,24.07,6.12
2019,5,30,7,24.01,6.93
2019,5,30,8,23.99,6.82
2019,5,30,9,24.04,5.27
2019,5,30,10,24.11,3.59
2019,5,30,11,24.23,2.19
2019,5,30,12,24.73,1.54
2019,5,30,13,25.33,1.22
2019,5,30,14,25.79,1.25
2019,5,30,15,26.46,1.82
2019,5,30,16,26.84,3.7
2019,5,30,17,26.88,7.11
2019,5,30,18,26.74,11.96
2019,5,30,19,26.42,18.22
2019,5,30,20,26.06,27.16
2019,5,30,21,25.74,33.63
2019,5,30,22,25.52,35.77
2019,5,30,23,25.4,37.18
2019,5,31,0,25.34,16.25
2019,5,31,1,25.29,18.64
2019,5,31,2,25.25,20.2
2019,5,31,3,25.21,16.53
2019,5,31,4,25.2,11.31
2019,5,31,5,25.09,9.3
2019,5,31,6,24.92,8.77
2019,5,31,7,24.81,8.07
2019,5,31,8,24.73,7.35
2019,5,31,9,24.7,6.72
2019,5,31,10,24.63,6.09
2019,5,31,11,24.65,5.05
2019,5,31,12,25.15,3.69
2019,5,31,13,25.94,2.65
2019,5,31,14,26.77,1.91
2019,5,31,15,27.64,1.5
2019,5,31,16,28.14,1.49
2019,5,31,17,28.15,1.48
2019,5,31,18,27.88,1.67
2019,5,31,19,27.39,1.73
2019,5,31,20,26.79,2.09
2019,5,31,21,26.34,2.8
2019,5,31,22,25.97,3.69
2019,5,31,23,25.7,5.35
2019,6,1,0,25.61,4.26
2019,6,1,1,25.58,5.08
2019,6,1,2,25.53,5.42
2019,6,1,3,25.46,6.41
2019,6,1,4,25.38,7.35
2019,6,1,5,25.25,7.43
2019,6,1,6,25.18,7.87
2019,6,1,7,25.1,7.16
2019,6,1,8,24.98,6.2
2019,6,1,9,24.9,4.7
2019,6,1,10,24.87,3.25
2019,6,1,11,24.92,2.6
2019,6,1,12,25.24,1.88
2019,6,1,13,25.6,1.31
2019,6,1,14,26.3,1.21
2019,6,1,15,26.94,1.32
2019,6,1,16,27.34,1.47
2019,6,1,17,27.55,1.53
2019,6,1,18,27.4,1.66
2019,6,1,19,27.07,2.16
2019,6,1,20,26.77,2.22
2019,6,1,21,26.44,2.77
2019,6,1,22,26.04,3.15
2019,6,1,23,25.68,3.44
2019,6,2,0,25.5,3.24
2019,6,2,1,25.42,3.57
2019,6,2,2,25.36,3.67
2019,6,2,3,25.3,3.58
2019,6,2,4,25.21,3.75
2019,6,2,5,25.01,3.99
2019,6,2,6,24.86,3.9
2019,6,2,7,24.8,3.84
2019,6,2,8,24.76,3.57
2019,6,2,9,24.87,3.01
2019,6,2,10,25.1,2.23
2019,6,2,11,25.3,1.76
2019,6,2,12,25.84,1.35
2019,6,2,13,26.44,1.17
2019,6,2,14,27.65,1.2
2019,6,2,15,28.24,1.03
2019,6,2,16,28.46,0.94
2019,6,2,17,28.39,0.93
2019,6,2,18,28.12,0.95
2019,6,2,19,27.69,1.08
2019,6,2,20,27.25,1.15
2019,6,2,21,26.8,1.37
2019,6,2,22,26.31,1.7
2019,6,2,23,25.91,2.01
2019,6,3,0,25.64,6.78
2019,6,3,1,25.51,6.01
2019,6,3,2,25.42,5.06
2019,6,3,3,25.31,4.25
2019,6,3,4,25.18,3.85
2019,6,3,5,25.02,3.53
2019,6,3,6,24.88,3.06
2019,6,3,7,24.75,2.53
2019,6,3,8,24.64,1.99
2019,6,3,9,24.66,1.27
2019,6,3,10,24.8,0.84
2019,6,3,11,25.01,0.63
2019,6,3,12,25.57,1.04
2019,6,3,13,26.27,1.33
2019,6,3,14,27.29,1.59
2019,6,3,15,28.06,1.62
2019,6,3,16,28.47,1.79
2019,6,3,17,28.59,2.04
2019,6,3,18,28.43,3.16
2019,6,3,19,28.02,5.46
2019,6,3,20,27.5,7.55
2019,6,3,21,26.89,9.1
2019,6,3,22,26.32,9.14
2019,6,3,23,25.88,7.98
2019,6,4,0,25.64,1.23
2019,6,4,1,25.58,0.72
2019,6,4,2,25.55,0.47
2019,6,4,3,25.46,0.36
2019,6,4,4,25.34,0.45
2019,6,4,5,25.19,0.62
2019,6,4,6,25.06,1.02
2019,6,4,7,24.95,1.36
2019,6,4,8,24.88,1.52
2019,6,4,9,24.89,1.06
2019,6,4,10,25.09,0.74
2019,6,4,11,25.33,0.7
2019,6,4,12,25.77,0.6
2019,6,4,13,26.13,0.48
2019,6,4,14,26.9,0.32
2019,6,4,15,27.72,0.15
2019,6,4,16,28.21,0.19
2019,6,4,17,28.34,0.25
2019,6,4,18,28.19,0.53
2019,6,4,19,27.84,0.77
2019,6,4,20,27.37,1.13
2019,6,4,21,26.88,1.77
2019,6,4,22,26.36,2.43
2019,6,4,23,25.97,2.86
2019,6,5,0,25.71,7.12
2019,6,5,1,25.61,8.03
2019,6,5,2,25.58,7.85
2019,6,5,3,25.61,7.49
2019,6,5,4,25.61,6.14
2019,6,5,5,25.56,4.24
2019,6,5,6,25.53,3.57
2019,6,5,7,25.52,3.09
2019,6,5,8,25.53,2.98
2019,6,5,9,25.62,3.66
2019,6,5,10,25.72,5.01
2019,6,5,11,25.76,6.53
2019,6,5,12,26.0,8.0
2019,6,5,13,26.2,8.58
2019,6,5,14,26.49,7.54
2019,6,5,15,27.25,5.74
2019,6,5,16,27.23,3.67
2019,6,5,17,27.01,2.77
2019,6,5,18,26.79,3.18
2019,6,5,19,26.61,3.75
2019,6,5,20,26.45,4.41
2019,6,5,21,26.23,4.15
2019,6,5,22,26.07,4.16
2019,6,5,23,25.94,4.64
2019,6,6,0,25.82,10.87
2019,6,6,1,25.76,11.84
2019,6,6,2,25.72,12.98
2019,6,6,3,25.67,13.2
2019,6,6,4,25.61,14.22
2019,6,6,5,25.54,17.38
2019,6,6,6,25.48,20.13
2019,6,6,7,25.47,22.7
2019,6,6,8,25.47,22.52
2019,6,6,9,25.49,24.14
2019,6,6,10,25.49,24.12
2019,6,6,11,25.45,25.32
2019,6,6,12,25.56,26.57
2019,6,6,13,25.76,28.93
2019,6,6,14,26.01,33.12
2019,6,6,15,26.25,35.78
2019,6,6,16,26.48,33.62
2019,6,6,17,26.53,25.53
2019,6,6,18,26.36,17.41
2019,6,6,19,26.24,14.08
2019,6,6,20,26.22,12.71
2019,6,6,21,26.19,10.95
2019,6,6,22,26.08,9.43
2019,6,6,23,26.03,7.11
2019,6,7,0,26.12,1.5
2019,6,7,1,26.28,0.95
2019,6,7,2,26.34,1.14
2019,6,7,3,25.97,1.51
2019,6,7,4,25.41,1.63
2019,6,7,5,25.15,1.76
2019,6,7,6,25.1,1.51
2019,6,7,7,25.13,1.14
2019,6,7,8,25.1,0.99
2019,6,7,9,25.08,1.01
2019,6,7,10,25.08,0.84
2019,6,7,11,25.08,0.69
2019,6,7,12,25.42,0.88
2019,6,7,13,25.86,1.19
2019,6,7,14,26.14,1.9
2019,6,7,15,26.32,2.31
2019,6,7,16,26.45,3.52
2019,6,7,17,26.53,4.38
2019,6,7,18,26.38,5.2
2019,6,7,19,26.19,6.61
2019,6,7,20,25.98,8.99
2019,6,7,21,25.7,11.22
2019,6,7,22,25.43,13.0
2019,6,7,23,25.2,12.5
2019,6,8,0,24.98,12.38
2019,6,8,1,24.82,8.81
2019,6,8,2,24.66,4.74
2019,6,8,3,24.56,2.23
2019,6,8,4,24.41,1.08
2019,6,8,5,24.29,0.67
2019,6,8,6,24.41,0.62
2019,6,8,7,24.56,0.8
2019,6,8,8,24.78,0.98
2019,6,8,9,24.97,0.98
2019,6,8,10,24.99,1.24
2019,6,8,11,24.86,1.54
2019,6,8,12,25.01,1.75
2019,6,8,13,25.4,2.05
2019,6,8,14,25.93,2.29
2019,6,8,15,26.49,2.39
2019,6,8,16,26.89,2.34
2019,6,8,17,27.12,2.67
2019,6,8,18,27.05,2.59
2019,6,8,19,26.85,2.72
2019,6,8,20,26.54,2.96
2019,6,8,21,26.11,3.76
2019,6,8,22,25.68,4.64
2019,6,8,23,25.4,6.12
2019,6,9,0,25.24,12.07
2019,6,9,1,25.19,15.41
2019,6,9,2,25.15,18.44
2019,6,9,3,25.14,20.35
2019,6,9,4,25.09,22.54
2019,6,9,5,24.99,26.22
2019,6,9,6,24.8,27.25
2019,6,9,7,24.63,21.28
2019,6,9,8,24.51,12.3
2019,6,9,9,24.4,6.51
2019,6,9,10,24.28,3.97
2019,6,9,11,24.23,2.43
2019,6,9,12,24.53,1.51
2019,6,9,13,24.85,1.47
2019,6,9,14,25.55,1.12
2019,6,9,15,26.71,1.23
2019,6,9,16,27.65,1.51
2019,6,9,17,27.99,2.63
2019,6,9,18,27.87,4.28
2019,6,9,19,27.5,7.1
2019,6,9,20,27.0,8.24
2019,6,9,21,26.51,10.09
2019,6,9,22,26.05,12.14
2019,6,9,23,25.63,13.5
2019,6,10,0,25.34,14.42
2019,6,10,1,25.18,17.46
2019,6,10,2,25.05,23.04
2019,6,10,3,24.99,31.36
2019,6,10,4,24.9,48.28
2019,6,10,5,24.77,72.2
2019,6,10,6,24.67,94.43
2019,6,10,7,24.64,81.94
2019,6,10,8,24.71,55.37
2019,6,10,9,24.81,38.86
2019,6,10,10,24.91,30.8
2019,6,10,11,25.05,28.16
2019,6,10,12,25.43,25.18
2019,6,10,13,25.76,21.67
2019,6,10,14,26.44,16.65
2019,6,10,15,27.41,12.56
2019,6,10,16,27.7,11.55
2019,6,10,17,27.68,13.12
2019,6,10,18,27.41,16.9
2019,6,10,19,27.14,22.69
2019,6,10,20,26.81,29.45
2019,6,10,21,26.41,33.43
2019,6,10,22,26.01,32.98
2019,6,10,23,25.7,27.85
2019,6,11,0,25.46,44.6
2019,6,11,1,25.33,28.0
2019,6,11,2,25.19,18.04
2019,6,11,3,25.13,11.61
2019,6,11,4,25.11,7.7
2019,6,11,5,25.09,5.62
2019,6,11,6,25.11,4.06
2019,6,11,7,25.12,3.4
2019,6,11,8,25.08,3.53
2019,6,11,9,25.1,4.02
2019,6,11,10,25.18,4.87
2019,6,11,11,25.33,5.68
2019,6,11,12,25.62,6.82
2019,6,11,13,25.93,9.2
2019,6,11,14,26.25,11.05
2019,6,11,15,26.78,12.53
2019,6,11,16,27.05,15.98
2019,6,11,17,27.25,20.57
2019,6,11,18,27.32,22.74
2019,6,11,19,27.3,24.5
2019,6,11,20,27.11,24.0
2019,6,11,21,26.78,25.04
2019,6,11,22,26.35,26.09
2019,6,11,23,25.96,28.86
2019,6,12,0,25.69,7.62
2019,6,12,1,25.59,9.29
2019,6,12,2,25.51,11.13
2019,6,12,3,25.43,13.37
2019,6,12,4,25.33,15.8
2019,6,12,5,25.27,18.06
2019,6,12,6,25.16,17.77
2019,6,12,7,25.0,14.5
2019,6,12,8,24.91,11.58
2019,6,12,9,24.92,10.84
2019,6,12,10,24.9,11.78
2019,6,12,11,24.84,13.44
2019,6,12,12,25.32,14.99
2019,6,12,13,25.93,16.54
2019,6,12,14,26.69,17.38
2019,6,12,15,27.34,18.35
2019,6,12,16,27.64,18.33
2019,6,12,17,27.48,17.22
2019,6,12,18,27.26,14.75
2019,6,12,19,27.11,12.13
2019,6,12,20,26.72,10.16
2019,6,12,21,26.34,31.46
2019,6,12,22,25.99,35.33
2019,6,12,23,25.69,29.2
2019,6,13,0,25.51,23.82
2019,6,13,1,25.43,18.85
2019,6,13,2,25.39,17.34
2019,6,13,3,25.34,17.17
2019,6,13,4,25.28,17.13
2019,6,13,5,25.13,16.61
2019,6,13,6,25.02,15.17
2019,6,13,7,24.91,15.08
2019,6,13,8,24.85,16.39
2019,6,13,9,24.8,16.2
2019,6,13,10,24.79,15.38
2019,6,13,11,24.83,15.4
2019,6,13,12,25.08,15.57
2019,6,13,13,25.39,14.96
2019,6,13,14,25.61,12.47
2019,6,13,15,25.84,11.07
2019,6,13,16,25.98,10.81
2019,6,13,17,26.06,12.18
2019,6,13,18,26.09,14.96
2019,6,13,19,25.99,18.45
2019,6,13,20,25.74,22.43
2019,6,13,21,25.37,26.3
2019,6,13,22,25.05,26.69
2019,6,13,23,24.9,22.76
2019,6,14,0,24.79,21.95
2019,6,14,1,24.74,18.48
2019,6,14,2,24.58,16.11
2019,6,14,3,24.41,12.43
2019,6,14,4,24.38,9.82
2019,6,14,5,24.39,7.7
2019,6,14,6,24.45,6.03
2019,6,14,7,24.5,5.23
2019,6,14,8,24.6,4.53
2019,6,14,9,24.78,4.13
2019,6,14,10,25.0,3.85
2019,6,14,11,25.2,3.18
2019,6,14,12,25.61,2.68
2019,6,14,13,26.21,2.33
2019,6,14,14,27.38,1.89
2019,6,14,15,28.17,1.58
2019,6,14,16,28.52,1.36
2019,6,14,17,28.58,1.15
2019,6,14,18,28.42,1.22
2019,6,14,19,28.13,1.4
2019,6,14,20,27.81,1.87
2019,6,14,21,27.38,2.42
2019,6,14,22,26.79,3.14
2019,6,14,23,26.25,3.75
2019,6,15,0,25.98,6.9
2019,6,15,1,25.9,7.65
2019,6,15,2,25.8,8.91
2019,6,15,3,25.68,10.33
2019,6,15,4,25.56,10.46
2019,6,15,5,25.5,9.42
2019,6,15,6,25.45,8.08
2019,6,15,7,25.4,6.53
2019,6,15,8,25.4,5.13
2019,6,15,9,25.45,3.81
2019,6,15,10,25.6,2.94
2019,6,15,11,25.76,2.37
2019,6,15,12,26.16,1.76
2019,6,15,13,26.5,1.42
2019,6,15,14,27.09,1.38
2019,6,15,15,27.72,1.17
2019,6,15,16,28.91,1.09
2019,6,15,17,29.06,1.24
2019,6,15,18,28.69,1.2
2019,6,15,19,28.07,1.77
2019,6,15,20,27.47,2.83
2019,6,15,21,27.01,4.78
2019,6,15,22,26.66,5.9
2019,6,15,23,26.42,5.74
2019,6,16,0,26.17,5.53
2019,6,16,1,25.98,4.58
2019,6,16,2,25.91,4.12
2019,6,16,3,25.93,3.62
2019,6,16,4,25.96,3.52
2019,6,16,5,25.88,4.15
2019,6,16,6,25.71,3.76
2019,6,16,7,25.55,3.59
2019,6,16,8,25.44,2.85
2019,6,16,9,25.52,2.48
2019,6,16,10,25.63,1.92
2019,6,16,11,25.67,1.71
2019,6,16,12,25.9,1.41
2019,6,16,13,26.27,1.48
2019,6,16,14,26.61,1.19
2019,6,16,15,27.22,0.96
2019,6,16,16,28.56,0.88
2019,6,16,17,29.09,0.92
2019,6,16,18,29.13,1.25
2019,6,16,19,28.84,2.06
2019,6,16,20,28.39,2.67
2019,6,16,21,27.78,3.91
2019,6,16,22,27.12,5.16
2019,6,16,23,26.52,6.2
2019,6,17,0,26.16,11.78
2019,6,17,1,25.98,9.96
2019,6,17,2,25.89,8.38
2019,6,17,3,25.88,7.78
2019,6,17,4,25.91,6.49
2019,6,17,5,25.96,6.04
2019,6,17,6,26.03,5.64
2019,6,17,7,25.99,5.32
2019,6,17,8,25.91,5.17
2019,6,17,9,25.81,4.5
2019,6,17,10,25.65,4.45
2019,6,17,11,25.59,4.5
2019,6,17,12,25.84,4.31
2019,6,17,13,26.41,3.84
2019,6,17,14,27.13,3.88
2019,6,17,15,27.86,3.16
2019,6,17,16,28.51,3.61
2019,6,17,17,28.88,3.29
2019,6,17,18,28.86,3.55
2019,6,17,19,28.59,4.03
2019,6,17,20,28.27,4.32
2019,6,17,21,27.82,4.72
2019,6,17,22,27.35,4.93
2019,6,17,23,26.91,4.15
2019,6,18,0,26.62,3.75
2019,6,18,1,26.63,3.49
2019,6,18,2,26.66,3.96
2019,6,18,3,26.65,4.43
2019,6,18,4,26.58,4.91
2019,6,18,5,26.45,5.48
2019,6,18,6,26.33,5.21
2019,6,18,7,26.19,5.7
2019,6,18,8,26.07,5.11
2019,6,18,9,26.01,4.58
2019,6,18,10,25.96,4.09
2019,6,18,11,25.93,4.31
2019,6,18,12,26.27,4.92
2019,6,18,13,26.9,5.04
2019,6,18,14,27.87,5.39
2019,6,18,15,28.62,5.52
2019,6,18,16,29.02,6.48
2019,6,18,17,29.04,7.66
2019,6,18,18,28.69,9.01
2019,6,18,19,28.25,8.72
2019,6,18,20,27.89,8.91
2019,6,18,21,27.53,9.39
2019,6,18,22,27.24,8.52
2019,6,18,23,27.03,7.45
2019,6,19,0,26.85,6.44
2019,6,19,1,26.9,5.28
2019,6,19,2,26.91,4.67
2019,6,19,3,26.86,3.99
2019,6,19,4,26.81,4.71
2019,6,19,5,26.75,5.77
2019,6,19,6,26.53,5.2
2019,6,19,7,26.42,5.47
2019,6,19,8,26.33,5.61
2019,6,19,9,26.29,5.45
2019,6,19,10,26.3,5.65
2019,6,19,11,26.29,5.96
2019,6,19,12,26.44,6.3
2019,6,19,13,26.72,5.76
2019,6,19,14,27.04,6.75
2019,6,19,15,27.5,8.23
2019,6,19,16,27.97,8.38
2019,6,19,17,28.21,9.28
2019,6,19,18,28.12,10.34
2019,6,19,19,27.89,10.87
2019,6,19,20,27.64,11.76
2019,6,19,21,27.37,12.96
2019,6,19,22,27.18,12.03
2019,6,19,23,26.99,11.62
2019,6,20,0,26.77,19.22
2019,6,20,1,26.61,17.11
2019,6,20,2,26.54,18.27
2019,6,20,3,26.47,18.71
2019,6,20,4,26.42,17.92
2019,6,20,5,26.4,18.84
2019,6,20,6,26.41,19.79
2019,6,20,7,26.38,16.75
2019,6,20,8,26.34,15.72
2019,6,20,9,26.31,13.56
2019,6,20,10,26.26,12.84
2019,6,20,11,26.23,11.07
2019,6,20,12,26.39,10.19
2019,6,20,13,26.38,10.11
2019,6,20,14,26.87,10.47
2019,6,20,15,27.29,9.94
2019,6,20,16,27.55,11.23
2019,6,20,17,27.65,11.36
2019,6,20,18,27.58,11.96
2019,6,20,19,27.49,11.84
2019,6,20,20,27.39,13.72
2019,6,20,21,27.22,15.06
2019,6,20,22,26.93,16.72
2019,6,20,23,26.59,19.65
2019,6,21,0,26.38,7.63
2019,6,21,1,26.3,7.29
2019,6,21,2,26.16,6.97
2019,6,21,3,26.01,6.14
2019,6,21,4,25.97,6.67
2019,6,21,5,25.95,6.37
2019,6,21,6,25.94,7.97
2019,6,21,7,25.9,11.81
2019,6,21,8,25.93,16.7
2019,6,21,9,26.02,20.57
2019,6,21,10,26.13,23.51
2019,6,21,11,26.29,23.55
2019,6,21,12,26.65,21.66
2019,6,21,13,27.03,18.48
2019,6,21,14,27.59,20.31
2019,6,21,15,28.02,29.4
2019,6,21,16,28.85,40.93
2019,6,21,17,28.93,49.97
2019,6,21,18,28.69,49.95
2019,6,21,19,28.21,50.59
2019,6,21,20,27.69,83.08
2019,6,21,21,27.27,103.99
2019,6,21,22,26.9,112.76
2019,6,21,23,26.61,129.16
2019,6,22,0,26.37,124.38
2019,6,22,1,26.24,100.98
2019,6,22,2,26.23,68.64
2019,6,22,3,26.3,35.14
2019,6,22,4,26.38,13.02
2019,6,22,5,26.37,5.83
2019,6,22,6,26.28,3.9
2019,6,22,7,26.16,3.24
2019,6,22,8,26.03,3.44
2019,6,22,9,25.94,3.71
2019,6,22,10,25.88,4.03
2019,6,22,11,25.78,3.81
2019,6,22,12,26.05,3.87
2019,6,22,13,26.7,3.65
2019,6,22,14,27.64,3.21
2019,6,22,15,28.31,2.5
2019,6,22,16,28.68,2.16
2019,6,22,17,28.69,2.17
2019,6,22,18,28.52,2.36
2019,6,22,19,28.19,2.43
2019,6,22,20,27.79,2.85
2019,6,22,21,27.31,2.87
2019,6,22,22,26.86,2.52
2019,6,22,23,26.56,2.76
2019,6,23,0,26.32,5.71
2019,6,23,1,26.16,6.35
2019,6,23,2,26.02,6.67
2019,6,23,3,25.9,8.32
2019,6,23,4,25.83,9.92
2019,6,23,5,25.76,10.09
2019,6,23,6,25.69,9.19
2019,6,23,7,25.68,7.51
2019,6,23,8,25.74,7.28
2019,6,23,9,25.95,7.08
2019,6,23,10,26.18,5.27
2019,6,23,11,26.24,5.08
2019,6,23,12,26.47,4.88
2019,6,23,13,26.88,4.88
2019,6,23,14,27.19,4.72
2019,6,23,15,27.65,4.25
2019,6,23,16,28.32,3.18
2019,6,23,17,28.33,2.34
2019,6,23,18,28.12,1.81
2019,6,23,19,27.76,2.46
